datetime,root,expiration,strike,right,bid_size,closebid,ask_size,closeask,date,midpoint,weighted_midpoint,spot,valuation_date,moneyness,log_moneyness,t,dte,f,div_schedule,fwd_moneyness,vol
2025-04-08,AAPL,2026-03-20,105.0,P,10,3.9,1,4.3,20250408,4.1,3.9363636363636365,172.4199981689453,2025-04-08,0.6089780832564213,-0.4959730000045207,0.947296372347707,346.0,178.556173974649,<Schedule: 3 dividends>,1.7005349902347524,0.4844773238578518
2025-04-08,AAPL,2025-05-16,110.0,P,4,1.29,1,1.36,20250408,1.3250000000000002,1.304,172.4199981689453,2025-04-08,0.6379770396019653,-0.4494529843696277,0.10403832991101986,38.0,173.16604657203894,<Schedule: 0 dividends>,1.5742367870185359,0.9573883698181133
2025-04-08,AAPL,2025-05-16,110.0,C,16,64.15,16,65.05,20250408,64.6,64.6,172.4199981689453,2025-04-08,0.6379770396019653,-0.4494529843696277,0.10403832991101986,38.0,173.16604657203894,<Schedule: 0 dividends>,1.5742367870185359,1.0185159433630615
2025-04-08,AAPL,2026-06-18,105.0,P,10,4.7,4,5.05,20250408,4.875,4.8,172.4199981689453,2025-04-08,0.6089780832564213,-0.4959730000045207,1.1937029431895962,436.0,180.13248646072591,<Schedule: 4 dividends>,1.7155474901021515,0.4608355025933439
2025-04-08,AAPL,2026-06-18,105.0,C,1,76.05,3,78.65,20250408,77.35,78.0,172.4199981689453,2025-04-08,0.6089780832564213,-0.4959730000045207,1.1937029431895962,436.0,180.13248646072591,<Schedule: 4 dividends>,1.7155474901021515,0.492508704359797
2025-04-08,AAPL,2025-09-19,110.0,P,3,3.3,2,3.55,20250408,3.425,3.3999999999999995,172.4199981689453,2025-04-08,0.6379770396019653,-0.4494529843696277,0.4490075290896646,164.0,175.4078712057973,<Schedule: 1 dividends>,1.5946170109617936,0.6050268718483337
2025-04-08,AAPL,2025-09-19,110.0,C,1,67.7,2,70.05,20250408,68.875,69.26666666666667,172.4199981689453,2025-04-08,0.6379770396019653,-0.4494529843696277,0.4490075290896646,164.0,175.4078712057973,<Schedule: 1 dividends>,1.5946170109617936,0.6699291649335887
2025-04-08,AAPL,2025-10-17,110.0,C,3,68.2,2,69.0,20250408,68.6,68.52000000000001,172.4199981689453,2025-04-08,0.6379770396019653,-0.4494529843696277,0.5256673511293635,192.0,175.71224913199114,<Schedule: 2 dividends>,1.5973840830181012,0.6036462293770876
2025-04-08,AAPL,2025-10-17,110.0,P,10,3.5,15,3.7,20250408,3.6,3.62,172.4199981689453,2025-04-08,0.6379770396019653,-0.4494529843696277,0.5256673511293635,192.0,175.71224913199114,<Schedule: 2 dividends>,1.5973840830181012,0.568191931635623
2025-04-08,AAPL,2026-03-20,110.0,C,1,70.55,2,73.1,20250408,71.82499999999999,72.25,172.4199981689453,2025-04-08,0.6379770396019653,-0.4494529843696277,0.947296372347707,346.0,178.556173974649,<Schedule: 3 dividends>,1.6232379452240817,0.5132677691183768
2025-04-08,AAPL,2026-03-20,110.0,P,10,4.65,4,5.0,20250408,4.825,4.75,172.4199981689453,2025-04-08,0.6379770396019653,-0.4494529843696277,0.947296372347707,346.0,178.556173974649,<Schedule: 3 dividends>,1.6232379452240817,0.4754514316400756
2025-04-08,AAPL,2025-05-16,115.0,C,18,59.45,16,60.35,20250408,59.900000000000006,59.87352941176471,172.4199981689453,2025-04-08,0.6669759959475091,-0.405001221798794,0.10403832991101986,38.0,173.16604657203894,<Schedule: 0 dividends>,1.5057917093220776,0.9749253472996754
2025-04-08,AAPL,2025-05-16,115.0,P,4,1.54,1,1.63,20250408,1.585,1.5580000000000003,172.4199981689453,2025-04-08,0.6669759959475091,-0.405001221798794,0.10403832991101986,38.0,173.16604657203894,<Schedule: 0 dividends>,1.5057917093220776,0.9195609581863653
2025-04-08,AAPL,2026-06-18,110.0,C,1,72.05,1,73.15,20250408,72.6,72.6,172.4199981689453,2025-04-08,0.6379770396019653,-0.4494529843696277,1.1937029431895962,436.0,180.13248646072591,<Schedule: 4 dividends>,1.637568058733872,0.46067224511399674
2025-04-08,AAPL,2026-06-18,110.0,P,6,5.45,25,5.85,20250408,5.65,5.772580645161289,172.4199981689453,2025-04-08,0.6379770396019653,-0.4494529843696277,1.1937029431895962,436.0,180.13248646072591,<Schedule: 4 dividends>,1.637568058733872,0.45304195555211263
2025-04-08,AAPL,2025-09-19,115.0,C,1,63.3,2,65.65,20250408,64.475,64.86666666666666,172.4199981689453,2025-04-08,0.6669759959475091,-0.405001221798794,0.4490075290896646,164.0,175.4078712057973,<Schedule: 1 dividends>,1.5252858365721504,0.6439029286453314
2025-04-08,AAPL,2025-09-19,115.0,P,3,3.8,3,4.15,20250408,3.975,3.975,172.4199981689453,2025-04-08,0.6669759959475091,-0.405001221798794,0.4490075290896646,164.0,175.4078712057973,<Schedule: 1 dividends>,1.5252858365721504,0.5879435142228822
2025-04-08,AAPL,2025-10-17,115.0,P,12,4.05,4,4.35,20250408,4.199999999999999,4.125,172.4199981689453,2025-04-08,0.6669759959475091,-0.405001221798794,0.5256673511293635,192.0,175.71224913199114,<Schedule: 2 dividends>,1.527932601147749,0.5538281231766804
2025-04-08,AAPL,2025-10-17,115.0,C,1,63.9,1,64.65,20250408,64.275,64.275,172.4199981689453,2025-04-08,0.6669759959475091,-0.405001221798794,0.5256673511293635,192.0,175.71224913199114,<Schedule: 2 dividends>,1.527932601147749,0.5831770967833182
2025-04-08,AAPL,2026-03-20,115.0,C,12,66.4,2,67.7,20250408,67.05000000000001,66.58571428571429,172.4199981689453,2025-04-08,0.6669759959475091,-0.405001221798794,0.947296372347707,346.0,178.556173974649,<Schedule: 3 dividends>,1.5526623823882522,0.47859226851410774
2025-04-08,AAPL,2026-03-20,115.0,P,10,5.4,3,5.9,20250408,5.65,5.515384615384615,172.4199981689453,2025-04-08,0.6669759959475091,-0.405001221798794,0.947296372347707,346.0,178.556173974649,<Schedule: 3 dividends>,1.5526623823882522,0.4679997959765611
2025-04-08,AAPL,2025-05-16,120.0,P,3,1.9,1,1.96,20250408,1.93,1.9149999999999998,172.4199981689453,2025-04-08,0.695974952293053,-0.3624416073799981,0.10403832991101986,38.0,173.16604657203894,<Schedule: 0 dividends>,1.4430503881003245,0.8880854786097763
2025-04-08,AAPL,2025-05-16,120.0,C,10,54.9,18,55.65,20250408,55.275,55.38214285714285,172.4199981689453,2025-04-08,0.695974952293053,-0.3624416073799981,0.10403832991101986,38.0,173.16604657203894,<Schedule: 0 dividends>,1.4430503881003245,0.9352762646067111
2025-04-08,AAPL,2025-06-20,35.0,C,10,136.75,1,140.05,20250408,138.4,137.04999999999998,172.4199981689453,2025-04-08,0.20299269441880713,-1.5945852886726304,0.1998631074606434,73.0,173.85605197306847,<Schedule: 0 dividends>,4.967315770659099,1.8976743101517803
2025-04-08,AAPL,2025-06-20,35.0,P,22,0.04,15,0.1,20250408,0.07,0.06432432432432433,172.4199981689453,2025-04-08,0.20299269441880713,-1.5945852886726304,0.1998631074606434,73.0,173.85605197306847,<Schedule: 0 dividends>,4.967315770659099,1.3873740651407722
2025-04-08,AAPL,2026-06-18,115.0,C,1,68.05,2,69.3,20250408,68.675,68.88333333333333,172.4199981689453,2025-04-08,0.6669759959475091,-0.405001221798794,1.1937029431895962,436.0,180.13248646072591,<Schedule: 4 dividends>,1.566369447484573,0.45113428688328666
2025-04-08,AAPL,2026-06-18,115.0,P,4,6.25,4,6.7,20250408,6.475,6.475,172.4199981689453,2025-04-08,0.6669759959475091,-0.405001221798794,1.1937029431895962,436.0,180.13248646072591,<Schedule: 4 dividends>,1.566369447484573,0.4432480676303388
2025-04-08,AAPL,2025-09-19,120.0,C,3,59.2,4,59.75,20250408,59.475,59.514285714285705,172.4199981689453,2025-04-08,0.695974952293053,-0.3624416073799981,0.4490075290896646,164.0,175.4078712057973,<Schedule: 1 dividends>,1.461732260048311,0.5929212688128515
2025-04-08,AAPL,2025-09-19,120.0,P,4,4.4,2,4.8,20250408,4.6,4.533333333333333,172.4199981689453,2025-04-08,0.695974952293053,-0.3624416073799981,0.4490075290896646,164.0,175.4078712057973,<Schedule: 1 dividends>,1.461732260048311,0.5701460067243167
2025-04-08,AAPL,2025-10-17,120.0,C,3,59.7,2,60.45,20250408,60.075,60.0,172.4199981689453,2025-04-08,0.695974952293053,-0.3624416073799981,0.5256673511293635,192.0,175.71224913199114,<Schedule: 2 dividends>,1.4642687427665928,0.5674100027895916
2025-04-08,AAPL,2025-10-17,120.0,P,3,4.7,19,5.0,20250408,4.85,4.959090909090909,172.4199981689453,2025-04-08,0.695974952293053,-0.3624416073799981,0.5256673511293635,192.0,175.71224913199114,<Schedule: 2 dividends>,1.4642687427665928,0.5379178868956301
2025-04-08,AAPL,2026-03-20,120.0,C,12,62.45,4,63.7,20250408,63.075,62.7625,172.4199981689453,2025-04-08,0.695974952293053,-0.3624416073799981,0.947296372347707,346.0,178.556173974649,<Schedule: 3 dividends>,1.4879681164554084,0.46817116870229836
2025-04-08,AAPL,2026-03-20,120.0,P,10,6.25,3,6.7,20250408,6.475,6.353846153846154,172.4199981689453,2025-04-08,0.695974952293053,-0.3624416073799981,0.947296372347707,346.0,178.556173974649,<Schedule: 3 dividends>,1.4879681164554084,0.45721938732330675
2025-04-08,AAPL,2025-05-16,125.0,C,2,50.35,2,51.0,20250408,50.675,50.675,172.4199981689453,2025-04-08,0.7249739086385969,-0.3216196128597429,0.10403832991101986,38.0,173.16604657203894,<Schedule: 0 dividends>,1.3853283725763115,0.8947420238279504
2025-04-08,AAPL,2025-05-16,125.0,P,3,2.28,1,2.48,20250408,2.38,2.33,172.4199981689453,2025-04-08,0.7249739086385969,-0.3216196128597429,0.10403832991101986,38.0,173.16604657203894,<Schedule: 0 dividends>,1.3853283725763115,0.8594905813658958
2025-04-08,AAPL,2026-06-18,120.0,P,10,7.2,32,7.65,20250408,7.425000000000001,7.542857142857143,172.4199981689453,2025-04-08,0.695974952293053,-0.3624416073799981,1.1937029431895962,436.0,180.13248646072591,<Schedule: 4 dividends>,1.5011040538393827,0.43585129386122906
2025-04-08,AAPL,2026-06-18,120.0,C,1,64.35,3,66.85,20250408,65.6,66.225,172.4199981689453,2025-04-08,0.695974952293053,-0.3624416073799981,1.1937029431895962,436.0,180.13248646072591,<Schedule: 4 dividends>,1.5011040538393827,0.4603676550122443
2025-04-08,AAPL,2025-12-19,35.0,P,7,0.16,7,0.23,20250408,0.195,0.195,172.4199981689453,2025-04-08,0.20299269441880713,-1.5945852886726304,0.6981519507186859,255.0,176.97452930472042,<Schedule: 2 dividends>,5.056415122992012,0.8419019799328492
2025-04-08,AAPL,2025-12-19,35.0,C,2,136.65,10,140.5,20250408,138.575,139.85833333333335,172.4199981689453,2025-04-08,0.20299269441880713,-1.5945852886726304,0.6981519507186859,255.0,176.97452930472042,<Schedule: 2 dividends>,5.056415122992012,1.0072680833823477
2025-04-08,AAPL,2025-09-19,125.0,P,3,5.2,7,5.4,20250408,5.300000000000001,5.34,172.4199981689453,2025-04-08,0.7249739086385969,-0.3216196128597429,0.4490075290896646,164.0,175.4078712057973,<Schedule: 1 dividends>,1.4032629696463785,0.5538283537277771
2025-04-08,AAPL,2025-09-19,125.0,C,2,54.9,1,55.6,20250408,55.25,55.133333333333326,172.4199981689453,2025-04-08,0.7249739086385969,-0.3216196128597429,0.4490075290896646,164.0,175.4078712057973,<Schedule: 1 dividends>,1.4032629696463785,0.5733750379944128
2025-04-08,AAPL,2025-10-17,125.0,C,4,55.55,2,57.95,20250408,56.75,56.349999999999994,172.4199981689453,2025-04-08,0.7249739086385969,-0.3216196128597429,0.5256673511293635,192.0,175.71224913199114,<Schedule: 2 dividends>,1.4056979930559292,0.5791287777477856
2025-04-08,AAPL,2025-10-17,125.0,P,10,5.5,8,5.85,20250408,5.675,5.655555555555555,172.4199981689453,2025-04-08,0.7249739086385969,-0.3216196128597429,0.5256673511293635,192.0,175.71224913199114,<Schedule: 2 dividends>,1.4056979930559292,0.5259284525990592
2025-04-08,AAPL,2026-01-16,35.0,C,2,136.75,10,140.6,20250408,138.675,139.95833333333334,172.4199981689453,2025-04-08,0.20299269441880713,-1.5945852886726304,0.7748117727583846,283.0,177.28261263781664,<Schedule: 3 dividends>,5.065217503937618,1.0088825539938102
2025-04-08,AAPL,2026-01-16,35.0,P,8,0.17,8,0.25,20250408,0.21000000000000002,0.21000000000000002,172.4199981689453,2025-04-08,0.20299269441880713,-1.5945852886726304,0.7748117727583846,283.0,177.28261263781664,<Schedule: 3 dividends>,5.065217503937618,0.8046546257543227
2025-04-08,AAPL,2026-03-20,125.0,P,10,7.2,10,7.7,20250408,7.45,7.45,172.4199981689453,2025-04-08,0.7249739086385969,-0.3216196128597429,0.947296372347707,346.0,178.556173974649,<Schedule: 3 dividends>,1.428449391797192,0.4487363463899133
2025-04-08,AAPL,2026-03-20,125.0,C,10,58.55,3,61.2,20250408,59.875,59.16153846153846,172.4199981689453,2025-04-08,0.7249739086385969,-0.3216196128597429,0.947296372347707,346.0,178.556173974649,<Schedule: 3 dividends>,1.428449391797192,0.47473034405590725
2025-04-08,AAPL,2025-05-16,130.0,P,8,2.72,2,2.89,20250408,2.805,2.7540000000000004,172.4199981689453,2025-04-08,0.7539728649841407,-0.2823988997064616,0.10403832991101986,38.0,173.16604657203894,<Schedule: 0 dividends>,1.3320465120926073,0.8212265514463173
2025-04-08,AAPL,2025-05-16,130.0,C,2,45.85,2,46.45,20250408,46.150000000000006,46.150000000000006,172.4199981689453,2025-04-08,0.7539728649841407,-0.2823988997064616,0.10403832991101986,38.0,173.16604657203894,<Schedule: 0 dividends>,1.3320465120926073,0.8563957008923888
2025-04-08,AAPL,2026-06-18,125.0,C,2,60.4,2,61.7,20250408,61.05,61.05,172.4199981689453,2025-04-08,0.7249739086385969,-0.3216196128597429,1.1937029431895962,436.0,180.13248646072591,<Schedule: 4 dividends>,1.4410598916858073,0.4336721108872093
2025-04-08,AAPL,2026-06-18,125.0,P,10,8.25,31,8.7,20250408,8.475,8.590243902439024,172.4199981689453,2025-04-08,0.7249739086385969,-0.3216196128597429,1.1937029431895962,436.0,180.13248646072591,<Schedule: 4 dividends>,1.4410598916858073,0.42815572237151406
2025-04-08,AAPL,2025-06-20,40.0,P,6,0.06,1,0.13,20250408,0.095,0.06999999999999999,172.4199981689453,2025-04-08,0.231991650764351,-1.4610538960481076,0.1998631074606434,73.0,173.85605197306847,<Schedule: 0 dividends>,4.346401299326712,1.3176115337409737
2025-04-08,AAPL,2025-06-20,40.0,C,10,131.85,1,135.1,20250408,133.475,132.14545454545453,172.4199981689453,2025-04-08,0.231991650764351,-1.4610538960481076,0.1998631074606434,73.0,173.85605197306847,<Schedule: 0 dividends>,4.346401299326712,1.755596259076727
2025-04-08,AAPL,2025-09-19,130.0,P,2,6.0,2,6.3,20250408,6.15,6.15,172.4199981689453,2025-04-08,0.7539728649841407,-0.2823988997064616,0.4490075290896646,164.0,175.4078712057973,<Schedule: 1 dividends>,1.3492913169676717,0.540117510858402
2025-04-08,AAPL,2025-09-19,130.0,C,3,50.85,2,53.1,20250408,51.975,51.75,172.4199981689453,2025-04-08,0.7539728649841407,-0.2823988997064616,0.4490075290896646,164.0,175.4078712057973,<Schedule: 1 dividends>,1.3492913169676717,0.5853249763602714
2025-04-08,AAPL,2025-10-17,130.0,P,13,6.35,3,6.7,20250408,6.525,6.415625,172.4199981689453,2025-04-08,0.7539728649841407,-0.2823988997064616,0.5256673511293635,192.0,175.71224913199114,<Schedule: 2 dividends>,1.351632685630701,0.5126013256055012
2025-04-08,AAPL,2025-10-17,130.0,C,1,51.5,2,53.9,20250408,52.7,53.099999999999994,172.4199981689453,2025-04-08,0.7539728649841407,-0.2823988997064616,0.5256673511293635,192.0,175.71224913199114,<Schedule: 2 dividends>,1.351632685630701,0.5601607448868787
2025-04-08,AAPL,2026-03-20,130.0,C,1,54.75,3,57.45,20250408,56.1,56.775000000000006,172.4199981689453,2025-04-08,0.7539728649841407,-0.2823988997064616,0.947296372347707,346.0,178.556173974649,<Schedule: 3 dividends>,1.373509030574223,0.4645672648343741
2025-04-08,AAPL,2026-03-20,130.0,P,10,8.25,3,8.8,20250408,8.525,8.376923076923077,172.4199981689453,2025-04-08,0.7539728649841407,-0.2823988997064616,0.947296372347707,346.0,178.556173974649,<Schedule: 3 dividends>,1.373509030574223,0.4408930880299649
2025-04-08,AAPL,2025-05-16,135.0,C,5,41.45,14,42.05,20250408,41.75,41.89210526315789,172.4199981689453,2025-04-08,0.7829718213296847,-0.2446585717236145,0.10403832991101986,38.0,173.16604657203894,<Schedule: 0 dividends>,1.2827114560891772,0.8214686178975005
2025-04-08,AAPL,2025-05-16,135.0,P,3,3.2,14,3.4,20250408,3.3,3.364705882352941,172.4199981689453,2025-04-08,0.7829718213296847,-0.2446585717236145,0.10403832991101986,38.0,173.16604657203894,<Schedule: 0 dividends>,1.2827114560891772,0.7841950577786976
2025-04-08,AAPL,2026-06-18,130.0,P,3,9.4,13,9.75,20250408,9.575,9.684375,172.4199981689453,2025-04-08,0.7539728649841407,-0.2823988997064616,1.1937029431895962,436.0,180.13248646072591,<Schedule: 4 dividends>,1.3856345112363533,0.4198999713822178
2025-04-08,AAPL,2026-06-18,130.0,C,1,56.9,3,59.45,20250408,58.175,58.81250000000001,172.4199981689453,2025-04-08,0.7539728649841407,-0.2823988997064616,1.1937029431895962,436.0,180.13248646072591,<Schedule: 4 dividends>,1.3856345112363533,0.4413848525898831
2025-04-08,AAPL,2025-09-19,135.0,P,3,6.95,2,7.25,20250408,7.1,7.07,172.4199981689453,2025-04-08,0.7829718213296847,-0.2446585717236145,0.4490075290896646,164.0,175.4078712057973,<Schedule: 1 dividends>,1.2993175644873876,0.5257611068828413
2025-04-08,AAPL,2025-09-19,135.0,C,1,46.8,2,49.15,20250408,47.974999999999994,48.36666666666666,172.4199981689453,2025-04-08,0.7829718213296847,-0.2446585717236145,0.4490075290896646,164.0,175.4078712057973,<Schedule: 1 dividends>,1.2993175644873876,0.5679051150716627
2025-04-08,AAPL,2025-12-19,40.0,C,1,131.85,1,135.8,20250408,133.825,133.825,172.4199981689453,2025-04-08,0.231991650764351,-1.4610538960481076,0.6981519507186859,255.0,176.97452930472042,<Schedule: 2 dividends>,4.424363232618011,0.9503189026422764
2025-04-08,AAPL,2025-10-17,135.0,P,3,7.35,10,7.75,20250408,7.55,7.657692307692308,172.4199981689453,2025-04-08,0.7829718213296847,-0.2446585717236145,0.5256673511293635,192.0,175.71224913199114,<Schedule: 2 dividends>,1.301572215792527,0.5008470860912051
2025-04-08,AAPL,2025-12-19,40.0,P,11,0.24,21,0.28,20250408,0.26,0.26625,172.4199981689453,2025-04-08,0.231991650764351,-1.4610538960481076,0.6981519507186859,255.0,176.97452930472042,<Schedule: 2 dividends>,4.424363232618011,0.8059586103181974
2025-04-08,AAPL,2025-10-17,135.0,C,1,47.55,2,50.0,20250408,48.775,49.18333333333332,172.4199981689453,2025-04-08,0.7829718213296847,-0.2446585717236145,0.5256673511293635,192.0,175.71224913199114,<Schedule: 2 dividends>,1.301572215792527,0.5443380382164216
2025-04-08,AAPL,2026-01-16,40.0,C,2,131.95,2,135.9,20250408,133.925,133.925,172.4199981689453,2025-04-08,0.231991650764351,-1.4610538960481076,0.7748117727583846,283.0,177.28261263781664,<Schedule: 3 dividends>,4.432065315945416,0.9436157097837992
2025-04-08,AAPL,2026-01-16,40.0,P,8,0.23,8,0.32,20250408,0.275,0.275,172.4199981689453,2025-04-08,0.231991650764351,-1.4610538960481076,0.7748117727583846,283.0,177.28261263781664,<Schedule: 3 dividends>,4.432065315945416,0.7686295427145498
2025-04-08,AAPL,2026-12-18,35.0,C,2,137.35,2,141.3,20250408,139.325,139.325,172.4199981689453,2025-04-08,0.20299269441880713,-1.5945852886726304,1.6947296372347707,619.0,183.3923482393081,<Schedule: 6 dividends>,5.2397813782659455,0.6270101990904665
2025-04-08,AAPL,2026-12-18,35.0,P,7,0.37,7,0.51,20250408,0.44,0.44,172.4199981689453,2025-04-08,0.20299269441880713,-1.5945852886726304,1.6947296372347707,619.0,183.3923482393081,<Schedule: 6 dividends>,5.2397813782659455,0.6118269272521298
2025-04-08,AAPL,2026-03-20,135.0,C,10,51.1,3,53.75,20250408,52.425,51.71153846153847,172.4199981689453,2025-04-08,0.7829718213296847,-0.2446585717236145,0.947296372347707,346.0,178.556173974649,<Schedule: 3 dividends>,1.3226383257381407,0.45430308520103424
2025-04-08,AAPL,2026-03-20,135.0,P,10,9.4,10,9.95,20250408,9.675,9.675,172.4199981689453,2025-04-08,0.7829718213296847,-0.2446585717236145,0.947296372347707,346.0,178.556173974649,<Schedule: 3 dividends>,1.3226383257381407,0.43158970034129496
2025-04-08,AAPL,2025-05-16,140.0,C,3,37.2,1,39.45,20250408,38.325,37.7625,172.4199981689453,2025-04-08,0.8119707776752285,-0.2082909275527397,0.10403832991101986,38.0,173.16604657203894,<Schedule: 0 dividends>,1.236900332657421,0.8508094083709585
2025-04-08,AAPL,2025-05-16,140.0,P,3,3.95,2,4.35,20250408,4.15,4.11,172.4199981689453,2025-04-08,0.8119707776752285,-0.2082909275527397,0.10403832991101986,38.0,173.16604657203894,<Schedule: 0 dividends>,1.236900332657421,0.7675152067151725
2025-04-08,AAPL,2027-01-15,35.0,P,7,0.37,7,0.53,20250408,0.45,0.45,172.4199981689453,2025-04-08,0.20299269441880713,-1.5945852886726304,1.7713894592744694,647.0,183.71558058471942,<Schedule: 7 dividends>,5.2490165881348405,0.5992506236363723
2025-04-08,AAPL,2027-01-15,35.0,C,2,137.4,10,141.3,20250408,139.35000000000002,140.65,172.4199981689453,2025-04-08,0.20299269441880713,-1.5945852886726304,1.7713894592744694,647.0,183.71558058471942,<Schedule: 7 dividends>,5.2490165881348405,0.5969149772957726
2025-04-08,AAPL,2026-06-18,135.0,C,1,53.35,3,55.9,20250408,54.625,55.262499999999996,172.4199981689453,2025-04-08,0.7829718213296847,-0.2446585717236145,1.1937029431895962,436.0,180.13248646072591,<Schedule: 4 dividends>,1.3343147145238956,0.43365396804543377
2025-04-08,AAPL,2026-06-18,135.0,P,4,10.5,3,11.2,20250408,10.85,10.8,172.4199981689453,2025-04-08,0.7829718213296847,-0.2446585717236145,1.1937029431895962,436.0,180.13248646072591,<Schedule: 4 dividends>,1.3343147145238956,0.41359272261187974
2025-04-08,AAPL,2025-09-19,140.0,P,10,8.0,1,8.3,20250408,8.15,8.027272727272727,172.4199981689453,2025-04-08,0.8119707776752285,-0.2082909275527397,0.4490075290896646,164.0,175.4078712057973,<Schedule: 1 dividends>,1.252913365755695,0.5121128613712859
2025-04-08,AAPL,2025-06-20,45.0,C,10,126.85,1,130.15,20250408,128.5,127.14999999999999,172.4199981689453,2025-04-08,0.26099060710989486,-1.3432708603917243,0.1998631074606434,73.0,173.85605197306847,<Schedule: 0 dividends>,3.8634678216237437,1.6128906382329324
2025-04-08,AAPL,2025-09-19,140.0,C,1,43.05,1,43.6,20250408,43.325,43.325,172.4199981689453,2025-04-08,0.8119707776752285,-0.2082909275527397,0.4490075290896646,164.0,175.4078712057973,<Schedule: 1 dividends>,1.252913365755695,0.5269232023079288
2025-04-08,AAPL,2025-06-20,45.0,P,11,0.1,1,0.16,20250408,0.13,0.10500000000000001,172.4199981689453,2025-04-08,0.26099060710989486,-1.3432708603917243,0.1998631074606434,73.0,173.85605197306847,<Schedule: 0 dividends>,3.8634678216237437,1.261531884670231
2025-04-08,AAPL,2025-10-17,140.0,C,3,43.8,2,44.65,20250408,44.224999999999994,44.14,172.4199981689453,2025-04-08,0.8119707776752285,-0.2082909275527397,0.5256673511293635,192.0,175.71224913199114,<Schedule: 2 dividends>,1.2550874937999368,0.5083924136594379
2025-04-08,AAPL,2025-10-17,140.0,P,10,8.45,6,8.75,20250408,8.6,8.5625,172.4199981689453,2025-04-08,0.8119707776752285,-0.2082909275527397,0.5256673511293635,192.0,175.71224913199114,<Schedule: 2 dividends>,1.2550874937999368,0.4868821884215461
2025-04-08,AAPL,2026-03-20,140.0,C,10,47.55,3,50.2,20250408,48.875,48.16153846153847,172.4199981689453,2025-04-08,0.8119707776752285,-0.2082909275527397,0.947296372347707,346.0,178.556173974649,<Schedule: 3 dividends>,1.2754012426760644,0.44502561338562024
2025-04-08,AAPL,2026-03-20,140.0,P,4,10.55,2,11.3,20250408,10.925,10.8,172.4199981689453,2025-04-08,0.8119707776752285,-0.2082909275527397,0.947296372347707,346.0,178.556173974649,<Schedule: 3 dividends>,1.2754012426760644,0.42329152446694723
2025-04-08,AAPL,2025-05-16,145.0,P,24,4.8,5,5.05,20250408,4.925,4.843103448275862,172.4199981689453,2025-04-08,0.8409697340207724,-0.17319960774146967,0.10403832991101986,38.0,173.16604657203894,<Schedule: 0 dividends>,1.1942485970485444,0.7359277768952748
2025-04-08,AAPL,2025-05-16,145.0,C,1,33.0,2,35.3,20250408,34.15,34.53333333333333,172.4199981689453,2025-04-08,0.8409697340207724,-0.17319960774146967,0.10403832991101986,38.0,173.16604657203894,<Schedule: 0 dividends>,1.1942485970485444,0.8121202279952165
2025-04-08,AAPL,2026-06-18,140.0,P,6,12.0,19,12.55,20250408,12.275,12.418,172.4199981689453,2025-04-08,0.8119707776752285,-0.2082909275527397,1.1937029431895962,436.0,180.13248646072591,<Schedule: 4 dividends>,1.2866606175766138,0.40748792516465615
2025-04-08,AAPL,2026-06-18,140.0,C,1,49.9,3,52.45,20250408,51.175,51.81250000000001,172.4199981689453,2025-04-08,0.8119707776752285,-0.2082909275527397,1.1937029431895962,436.0,180.13248646072591,<Schedule: 4 dividends>,1.2866606175766138,0.4248203913335724
2025-04-08,AAPL,2025-09-19,145.0,P,3,9.15,4,9.45,20250408,9.3,9.321428571428571,172.4199981689453,2025-04-08,0.8409697340207724,-0.17319960774146967,0.4490075290896646,164.0,175.4078712057973,<Schedule: 1 dividends>,1.2097094565917055,0.49847917392200236
2025-04-08,AAPL,2025-09-19,145.0,C,1,39.25,2,41.55,20250408,40.4,40.78333333333333,172.4199981689453,2025-04-08,0.8409697340207724,-0.17319960774146967,0.4490075290896646,164.0,175.4078712057973,<Schedule: 1 dividends>,1.2097094565917055,0.5358311676055624
2025-04-08,AAPL,2025-10-17,145.0,P,4,9.6,2,10.15,20250408,9.875,9.783333333333333,172.4199981689453,2025-04-08,0.8409697340207724,-0.17319960774146967,0.5256673511293635,192.0,175.71224913199114,<Schedule: 2 dividends>,1.2118086147033873,0.4767717767905142
2025-04-08,AAPL,2025-12-19,45.0,P,17,0.28,7,0.39,20250408,0.335,0.3120833333333334,172.4199981689453,2025-04-08,0.26099060710989486,-1.3432708603917243,0.6981519507186859,255.0,176.97452930472042,<Schedule: 2 dividends>,3.932767317882676,0.7702866400948767
2025-04-08,AAPL,2025-12-19,45.0,C,2,127.05,2,131.0,20250408,129.025,129.025,172.4199981689453,2025-04-08,0.26099060710989486,-1.3432708603917243,0.6981519507186859,255.0,176.97452930472042,<Schedule: 2 dividends>,3.932767317882676,0.8900054006152028
2025-04-08,AAPL,2025-10-17,145.0,C,1,40.05,2,42.5,20250408,41.275,41.68333333333333,172.4199981689453,2025-04-08,0.8409697340207724,-0.17319960774146967,0.5256673511293635,192.0,175.71224913199114,<Schedule: 2 dividends>,1.2118086147033873,0.5140864585950244
2025-04-08,AAPL,2026-01-16,45.0,C,2,127.2,2,131.15,20250408,129.175,129.175,172.4199981689453,2025-04-08,0.26099060710989486,-1.3432708603917243,0.7748117727583846,283.0,177.28261263781664,<Schedule: 3 dividends>,3.939613614173703,0.8865924221267647
